id1	name1	id2	name2	Contigs_k20	Proteins_k8:all	Proteins_k8:PhenTrnaSyntAlph	Proteins_k8:PolyNucl	Proteins_k8:DnaDireRnaPolyBeta3	Profile_roles.to.use	SSU_k20	ANI_chunk1020.I30,M>35	Genes_k20:all	Taxonomic
1123013.3	Pseudoclavibacter soli DSM 23366	390269.4	Labedella gwakjiensis strain KSW2-17	  0.9987	  0.9695	  0.8903	  0.9087	  0.7814	  0.2382	  0.7760	  0.2027	  0.9978	  0.0156
1123013.3	Pseudoclavibacter soli DSM 23366	551682.16	uncultured Aquiluna sp. strain SRR6854295_bin.11_MetaBAT_v2.12.1_MAG	  0.9993	  0.9741	  0.8731	  0.9039	  0.9121	  0.1990	  0.7580	  0.1551	  0.9996	  0.0156
1123013.3	Pseudoclavibacter soli DSM 23366	551682.3	uncultured Candidatus Aquiluna sp. strain FRAM18_bin001	  0.9993	  0.9763	  0.9114	  0.9099	  0.9093	  0.2244	  0.7739	  0.1231	  0.9998	  0.0156
1123032.3	Psychrilyobacter atlanticus DSM 19335	188913.40	Cetobacterium somerae zfcc0105	  0.9988	  0.9704	  0.9113	  0.9324	  0.8103	  0.2475	  0.8367	  0.2160	  0.9983	  0.0156
1123032.3	Psychrilyobacter atlanticus DSM 19335	2283384.10	Psychrilyobacter sp. S5	  0.9536	  0.6360	  0.3275	  0.2989	  0.1867	  0.0967	  0.1797	  0.1189	  0.9121	  0.0078
1123032.3	Psychrilyobacter atlanticus DSM 19335	2699421.3	Psychrilyobacter sp. BL5	  0.9534	  0.6325	  0.3275	  0.2989	  0.1867	  0.0933	  0.1694	  0.1186	  0.9115	  0.0078
1123032.3	Psychrilyobacter atlanticus DSM 19335	2754723.3	Cetobacterium sp. 2A	  0.9989	  0.9699	  0.8449	  0.9216	  0.7887	  0.2625	  0.8048	  0.1941	  0.9985	  0.0156
1123251.3	Serinicoccus marinus DSM 15273	1122622.9	Ornithinimicrobium pekingense DSM 21552	  0.9852	  0.8770	  0.7709	  0.6192	  0.4485	  0.1161	  0.6055	  0.1700	  0.9690	  0.0156
1123251.3	Serinicoccus marinus DSM 15273	1123251.10	Serinicoccus marinus DSM 15273	  0.0123	  0.1445	  0.0331	  0.0000	  0.4863	  0.0555	  0.1102	  0.0007	  0.0832	  0.0000
1123251.3	Serinicoccus marinus DSM 15273	2864873.3	Ornithinimicrobium sp. Arc0846-15	  0.9980	  0.9310	  0.8713	  0.7373	  0.5604	  0.1328	  0.6693	  0.2007	  0.9962	  0.0156
1123251.3	Serinicoccus marinus DSM 15273	767452.9	Serinicoccus chungangensis strain CD08_5	  0.9600	  0.7423	  0.6374	  0.5825	  0.2909	  0.0796	  0.3928	  0.1410	  0.9338	  0.0078
1123261.3	Solimonas soli DSM 21787	1396819.4	Solimonas terrae strain KIS83-12	  0.9810	  0.8346	  0.6321	  0.6090	  0.4067	  0.1146	  0.4538	  0.1598	  0.9644	  0.0078
1123261.3	Solimonas soli DSM 21787	2714601.3	Solimonas sp. C16B3	  0.9828	  0.8529	  0.6513	  0.5588	  0.4012	  0.1158	  0.5799	  0.1636	  0.9661	  0.0078
1123261.3	Solimonas soli DSM 21787	489703.3	Solimonas aquatica strain DSM 25927	  0.9881	  0.8768	  0.7917	  0.5782	  0.4446	  0.1263	  0.5295	  0.1744	  0.9759	  0.0078
1123261.3	Solimonas soli DSM 21787	490188.4	Hydrocarboniphaga daqingensis strain CGMCC 1.7049	  0.9939	  0.9384	  0.8967	  0.8665	  0.7125	  0.1435	  0.8309	  0.1916	  0.9893	  0.0156
1123288.4	Sporomusa ovata DSM 2662	2377.3	Sporomusa termitida strain DSM 4440	  0.9969	  0.8837	  0.7551	  0.6705	  0.5597	  0.1936	  0.7849	  0.1868	  0.9942	  0.0078
1123288.4	Sporomusa ovata DSM 2662	2698.4	Heliobacterium chlorum strain DSM 3682	  0.9998	  0.9838	  0.9134	  0.9396	  0.8072	  0.3388	  0.9506	  0.1894	  0.9999	  0.1250
1123288.4	Sporomusa ovata DSM 2662	365349.7	Pelosinus fermentans strain R7, DSM 17108	  0.9990	  0.9534	  0.8417	  0.8583	  0.7019	  0.2565	  0.8536	  0.1723	  0.9992	  0.0156
1123288.4	Sporomusa ovata DSM 2662	411922.4	Sporomusa sp. An4 strain Sporomusa ovata strain An4	  0.0084	  0.1295	  0.0000	  0.0000	  0.0000	  0.0461	  0.3539	  0.0006	  0.0455	  0.0078
1123313.3	Streptococcus pleomorphus DSM 20574	1323.3	Faecalicoccus pleomorphus strain NCTC11087	  0.0061	  0.0401	  0.0000	  0.0000	  0.0000	  0.0230	  0.0437	  0.0002	  0.0142	  0.0039
1123313.3	Streptococcus pleomorphus DSM 20574	1702221.22	Faecalibaculum rodentium Faecalibaculum_rodentium_DSM110083	  0.9996	  0.9480	  0.8783	  0.8119	  0.7651	  0.1741	  0.8550	  0.1617	  0.9997	  0.0156
1123313.3	Streptococcus pleomorphus DSM 20574	1735.274	Holdemanella biformis strain MGYG-HGUT-01711	  0.9981	  0.9164	  0.6653	  0.5966	  0.8702	  0.1830	  0.7140	  0.1929	  0.9968	  0.0156
1123313.3	Streptococcus pleomorphus DSM 20574	2652276.5	Holdemanella porci strain MSK.10.25	  0.9981	  0.9176	  0.6862	  0.5783	  0.6928	  0.2037	  0.7111	  0.2083	  0.9969	  0.0156
1123401.3	Thiothrix lacustris DSM 21227	1032.11	Thiothrix sp. strain AS	  0.8048	  0.4122	  0.0000	  0.1301	  0.0876	  0.0637	  0.1065	  0.0629	  0.6614	  0.0078
1123401.3	Thiothrix lacustris DSM 21227	1032.12	Thiothrix sp. strain A52	  0.9907	  0.8061	  0.4077	  0.7027	  0.5061	  0.1431	  0.6297	  0.1632	  0.9860	  0.0078
1123401.3	Thiothrix lacustris DSM 21227	1123399.3	Thiothrix disciformis DSM 14473	  0.9993	  0.9390	  0.9138	  0.8331	  0.7046	  0.1805	  0.7401	  0.2087	  0.9992	  0.0313
1123401.3	Thiothrix lacustris DSM 21227	2735563.3	Thiothrix sp. Ku-5	  0.9843	  0.7170	  0.3725	  0.3803	  0.3360	  0.0863	  0.3358	  0.1590	  0.9734	  0.0078
1123509.3	Zooshikella ganghwensis DSM 15267	1926491.3	Hahella sp. CCB-MM4	  0.9997	  0.9725	  0.8981	  0.8918	  0.7805	  0.2175	  0.8124	  0.2018	  0.9998	  0.0313
1123509.3	Zooshikella ganghwensis DSM 15267	202772.5	Zooshikella ganghwensis JC333	  0.5452	  0.1833	  0.0938	  0.0230	  0.0728	  0.0171	  0.1287	  0.0201	  0.3535	  0.0039
1123509.3	Zooshikella ganghwensis DSM 15267	375760.4	Marinobacter gudaonensis strain CGMCC 1.6294	  0.9997	  0.9732	  0.9057	  0.9087	  0.8086	  0.2188	  0.8193	  0.1070	  0.9998	  0.0625
1123509.3	Zooshikella ganghwensis DSM 15267	418719.30	Marinobacter salsuginis DP3N21-1	  0.9998	  0.9742	  0.9076	  0.9087	  0.8102	  0.2205	  0.8216	  0.1599	  0.9999	  0.0625
1131462.4	Dehalobacter sp. CF	1147129.3	Dehalobacter sp. DCA	  0.1072	  0.0348	  0.0000	  0.0000	  0.0000	  0.0061	  0.0000	  0.0015	  0.0265	  0.0078
1131462.4	Dehalobacter sp. CF	138119.41	Desulfitobacterium hafniense Y51	  0.9989	  0.9698	  0.8191	  0.9022	  0.6910	  0.2385	  0.7933	  0.1215	  0.9979	  0.0156
1131462.4	Dehalobacter sp. CF	2496557.3	Paenibacillus spiritus strain MER_111	  0.9998	  0.9920	  0.9140	  0.9621	  0.8447	  0.3284	  0.8851	  0.1589	  0.9999	  0.1250
1131462.4	Dehalobacter sp. CF	913865.3	Desulfosporosinus sp. OT	  0.9993	  0.9721	  0.8417	  0.9214	  0.6932	  0.2377	  0.8202	  0.1480	  0.9997	  0.0156
1140.7	Synechococcus elongatus PCC 7942	1140.65	Synechococcus elongatus PCC 7942 = FACHB-805	  0.0033	  0.0246	  0.0000	  0.0000	  0.0000	  0.0025	  0.0292	  0.0001	  0.0180	  0.0000
1140.7	Synechococcus elongatus PCC 7942	1357541.3	Synechococcus elongatus FACHB-242	  0.0010	  0.0291	  0.0000	  0.0000	  0.0145	  0.0035	  0.0292	  0.0002	  0.0236	  0.0039
1140.7	Synechococcus elongatus PCC 7942	269084.6	Synechococcus elongatus PCC 6301	  0.0436	  0.0514	  0.0000	  0.0223	  0.0289	  0.0086	  0.0000	  0.0007	  0.0436	  0.0039
1140.7	Synechococcus elongatus PCC 7942	582515.4	Rubidibacter lacunae KORDI 51-2	  0.9995	  0.9642	  0.8995	  0.9068	  0.7130	  0.1782	  0.9079	  0.2090	  0.9995	  0.0625
1150399.3	Leifsonia sp. 109	1714373.3	Microbacterium sp. No. 7	  0.9954	  0.9523	  0.9140	  0.6432	  0.6591	  0.2788	  0.7311	  0.1889	  0.9888	  0.0156
1150399.3	Leifsonia sp. 109	1798218.3	Leifsonia sp. 115AMFTsu3.1	  0.0003	  0.0190	  0.0000	  0.0000	  0.0000	  0.0021	  0.0279	  0.0003	  0.0141	  0.0078
1150399.3	Leifsonia sp. 109	2598860.3	Leifsonia sp. AG29	  0.9798	  0.7389	  0.5055	  0.2799	  0.1991	  0.0975	  0.2711	  0.1531	  0.9544	  0.0078
1150399.3	Leifsonia sp. 109	2828483.3	Leifsonia sp. LS1	  0.9795	  0.7556	  0.5744	  0.3421	  0.3504	  0.0761	  0.2299	  0.1550	  0.9576	  0.0078
115713.3	Chlamydophila pneumoniae CWL029	115711.10	Chlamydophila pneumoniae AR39	  0.0134	  0.0159	  0.0000	  0.0262	  0.0000	  0.0010	  0.0317	  0.0007	  0.0184	  0.0039
115713.3	Chlamydophila pneumoniae CWL029	1218176.3	Chlamydia psittaci 84/55	  0.9965	  0.8766	  0.8438	  0.8313	  0.5786	  0.0552	  0.6655	  0.1984	  0.9970	  0.0078
115713.3	Chlamydophila pneumoniae CWL029	1457153.3	Chlamydia gallinacea strain JX-1	  0.9969	  0.8911	  0.9064	  0.8666	  0.4845	  0.0504	  0.7400	  0.2102	  0.9980	  0.0078
115713.3	Chlamydophila pneumoniae CWL029	83555.18	Chlamydia abortus strain 99DC1	  0.9965	  0.8757	  0.8438	  0.8283	  0.4936	  0.0399	  0.6826	  0.2038	  0.9964	  0.0078
115783.4	Geobacter thiogenes strain ATCC BAA-34	2364273.4	Geobacter sp. S43	  0.9992	  0.9552	  0.8717	  0.9060	  0.7709	  0.1903	  0.6553	  0.2143	  0.9992	  0.0156
115783.4	Geobacter thiogenes strain ATCC BAA-34	398767.5	Geobacter lovleyi SZ	  0.9697	  0.6301	  0.3937	  0.2836	  0.3554	  0.0736	  0.2807	  0.1364	  0.9557	  0.0078
115783.4	Geobacter thiogenes strain ATCC BAA-34	44671.3	Geobacter chapellei strain DSM 13688	  0.9987	  0.9297	  0.7794	  0.8812	  0.7158	  0.1640	  0.6290	  0.2008	  0.9987	  0.0156
115783.4	Geobacter thiogenes strain ATCC BAA-34	60036.17	Geobacter pelophilus strain DSM 12255	  0.9984	  0.9358	  0.8849	  0.9061	  0.7552	  0.1629	  0.6483	  0.1920	  0.9980	  0.0156
1165094.3	Richelia intracellularis HH01	103690.10	Nostoc sp. PCC 7120	  0.9993	  0.9349	  0.8449	  0.7522	  0.5026	  0.2023	  0.7490	  0.2041	  0.9988	  0.0156
1165094.3	Richelia intracellularis HH01	1164990.3	Richelia intracellularis strain RC01	  0.9939	  0.8663	  0.7809	  0.6246	  0.3728	  0.1808	  0.6350	  0.1727	  0.9886	  0.0039
1165094.3	Richelia intracellularis HH01	1828639.4	Nodularia sp. LEGE 04288	  0.9993	  0.9342	  0.8282	  0.7915	  0.5348	  0.1974	  0.8236	  0.2171	  0.9991	  0.0313
1165094.3	Richelia intracellularis HH01	313612.5	Lyngbya sp. PCC 8106	  0.9997	  0.9620	  0.9071	  0.8722	  0.6779	  0.2295	  0.8609	  0.1859	  0.9997	  0.0625
1171373.8	Propionibacterium acidipropionici ATCC 4875	1111734.3	Propionibacterium acidipropionici DSM 4900	  0.2496	  0.0978	  0.0000	  0.0432	  0.0000	  0.0065	  0.3112	  0.0082	  0.1499	  0.0039
1171373.8	Propionibacterium acidipropionici ATCC 4875	1747.1147	Cutibacterium acnes 38833	  0.9970	  0.9186	  0.8053	  0.6611	  0.5898	  0.1616	  0.6516	  0.1866	  0.9944	  0.0156
1171373.8	Propionibacterium acidipropionici ATCC 4875	1747.756	Cutibacterium acnes strain P15-087	  0.9971	  0.9182	  0.8053	  0.6842	  0.5907	  0.2240	  0.6524	  0.1864	  0.9945	  0.0156
1171373.8	Propionibacterium acidipropionici ATCC 4875	2760311.3	Tessaracoccus sp. MC1756 strain not applicable	  0.9975	  0.9703	  0.9015	  0.8579	  0.7598	  0.1925	  0.6549	  0.1981	  0.9957	  0.0156
1171543.3	Marinicella pacifica strain CGMCC 1.12181	1792834.4	Marinicella sp. F2 strain F2	  0.9984	  0.9106	  0.8480	  0.7230	  0.6612	  0.1325	  0.7313	  0.2090	  0.9979	  0.0078
1171543.3	Marinicella pacifica strain CGMCC 1.12181	2873263.10	Marinicella sp. NBU2979	  0.9984	  0.9110	  0.8276	  0.7244	  0.6660	  0.1176	  0.7521	  0.2098	  0.9980	  0.0078
1171543.3	Marinicella pacifica strain CGMCC 1.12181	2873263.4	Marinicella sp. NBU2979	  0.9984	  0.9110	  0.8276	  0.7244	  0.6660	  0.1176	  0.7521	  0.2098	  0.9980	  0.0078
1171543.3	Marinicella pacifica strain CGMCC 1.12181	659595.3	Chiayiivirga flava strain DSM 24163	  0.9999	  0.9845	  0.9026	  0.9453	  0.8990	  0.2338	  0.9699	  0.1776	  0.9999	  0.0625
1173263.3	Synechococcus sp. PCC 7502	118173.3	Pseudanabaena sp. PCC 6802	  0.9993	  0.9206	  0.8784	  0.7538	  0.5623	  0.1326	  0.7687	  0.2039	  0.9993	  0.0625
1173263.3	Synechococcus sp. PCC 7502	2722753.3	Pseudanabaena yagii GIHE-NHR1	  0.9986	  0.9297	  0.8861	  0.8167	  0.6179	  0.1478	  0.7756	  0.1783	  0.9987	  0.0625
1173263.3	Synechococcus sp. PCC 7502	2938918.4	Pseudanabaena sp. Salubria-1	  0.9989	  0.9324	  0.8936	  0.8275	  0.6283	  0.1902	  0.7876	  0.1829	  0.9989	  0.0625
1173263.3	Synechococcus sp. PCC 7502	685565.3	Pseudanabaena sp. ABRG5-3	  0.9988	  0.9301	  0.8917	  0.8088	  0.6179	  0.1459	  0.8071	  0.1814	  0.9988	  0.0625
1184251.4	Thermogladius cellulolyticus 1633	1150674.4	Desulfurococcus amylolyticus Z-533	  0.9963	  0.9632	  0.9372	  0.0000	  0.0000	  0.1756	  0.7778	  0.0936	  0.9985	  0.0156
1184251.4	Thermogladius cellulolyticus 1633	54254.4	Thermosphaera aggregans strain 3507	  0.9988	  0.9658	  0.9226	  0.0000	  0.0000	  0.1844	  0.8006	  0.1777	  0.9996	  0.0156
1184251.4	Thermogladius cellulolyticus 1633	633148.11	Thermosphaera aggregans DSM 11486	  0.9988	  0.9666	  0.9305	  0.0000	  0.0000	  0.1648	  0.7884	  0.1860	  0.9998	  0.0156
1184251.4	Thermogladius cellulolyticus 1633	768672.7	Desulfurococcus fermentans DSM 16532	  0.9987	  0.9673	  0.9406	  0.0000	  0.0000	  0.1874	  0.7793	  0.1065	  0.9999	  0.0156
1185325.3	Lactobacillus coryniformis subsp. coryniformis CECT 5711	115542.4	Loigolactobacillus coryniformis subsp. torquens strain 14I	  0.4720	  0.1976	  0.0000	  0.0000	  0.0000	  0.0320	  0.0071	  0.0166	  0.3115	  0.0039
1185325.3	Lactobacillus coryniformis subsp. coryniformis CECT 5711	1599.103	Lactobacillus sakei strain WiKim0073	  0.9948	  0.9577	  0.8911	  0.0000	  0.6805	  0.2259	  0.7098	  0.1389	  0.9983	  0.0156
1185325.3	Lactobacillus coryniformis subsp. coryniformis CECT 5711	1599.198	Latilactobacillus sakei TMW 1.1500	  0.9979	  0.9574	  0.8911	  0.0000	  0.6805	  0.2338	  0.7146	  0.1919	  0.9982	  0.0156
1185325.3	Lactobacillus coryniformis subsp. coryniformis CECT 5711	1599.199	Latilactobacillus sakei TMW 1.46	  0.9964	  0.9572	  0.9000	  0.0000	  0.6805	  0.2288	  0.7098	  0.1600	  0.9982	  0.0156
1185876.3	Fibrisoma limi BUZ 3	1968276.4	Spirosoma terrae strain KCTC 52035	  0.9985	  0.8369	  0.7320	  0.8005	  0.3610	  0.0859	  0.7607	  0.2093	  0.9967	  0.0313
1185876.3	Fibrisoma limi BUZ 3	2305895.3	Fibrisoma sp. HYT19	  0.9640	  0.5081	  0.2779	  0.2885	  0.1022	  0.0195	  0.3682	  0.1336	  0.9454	  0.0078
1185876.3	Fibrisoma limi BUZ 3	278208.6	uncultured Spirosoma sp. strain maxbin_SP106_3.024	  0.9983	  0.8812	  0.9018	  0.8719	  0.4436	  0.1659	  0.7645	  0.2001	  0.9962	  0.0313
1185876.3	Fibrisoma limi BUZ 3	504472.7	Spirosoma linguale DSM 74	  0.9981	  0.8510	  0.7008	  0.8066	  0.3999	  0.0952	  0.7795	  0.1994	  0.9963	  0.0313
1192034.3	Chondromyces apiculatus DSM 436	1297742.4	Myxococcus sp. (contaminant ex DSM 436)	  0.0013	  0.0343	  0.0000	  0.0000	  0.0000	  0.0043	  0.0181	  0.0004	  0.0279	  0.0313
1192034.3	Chondromyces apiculatus DSM 436	2783852.3	Simulacricoccus sp. 17bor-14	  0.9914	  0.9154	  0.8348	  0.6809	  0.4615	  0.1545	  0.5331	  0.1851	  0.9803	  0.0313
1192034.3	Chondromyces apiculatus DSM 436	2874600.3	Myxococcus sp. AS-1-15	  0.9762	  0.7976	  0.7021	  0.5413	  0.3246	  0.0629	  0.2275	  0.1587	  0.9466	  0.0313
1192034.3	Chondromyces apiculatus DSM 436	34.63	Myxococcus xanthus strain ATCC 27925	  0.9277	  0.5763	  0.0894	  0.1932	  0.1817	  0.0357	  0.2490	  0.1139	  0.8522	  0.0313
1193620.3	Niveibacterium umoris strain DSM 106739	1193620.4	Niveibacterium umoris strain KACC 17062	  0.0122	  0.0185	  0.0000	  0.0000	  0.0000	  0.0044	  0.0000	  0.0000	  0.0090	  0.0000
1193620.3	Niveibacterium umoris strain DSM 106739	2016596.3	Azoarcus sp. M9-3-2	  0.9970	  0.9504	  0.9073	  0.8754	  0.7069	  0.1933	  0.6721	  0.1999	  0.9951	  0.0313
1193620.3	Niveibacterium umoris strain DSM 106739	44139.8	Thauera aromatica K172	  0.9966	  0.9531	  0.9020	  0.8510	  0.6893	  0.2098	  0.6604	  0.1909	  0.9937	  0.0313
1193620.3	Niveibacterium umoris strain DSM 106739	857335.6	Candidatus Dactylopiibacterium carminicum	  0.9975	  0.9479	  0.8920	  0.8314	  0.6705	  0.2214	  0.6651	  0.1903	  0.9958	  0.0156
1203606.4	Butyricicoccus pullicaecorum 1.2	1628085.193	Agathobaculum butyriciproducens hylon_METABAT__208	  0.9962	  0.9216	  0.6613	  0.7609	  0.7012	  0.2191	  0.6981	  0.1827	  0.9906	  0.0313
1203606.4	Butyricicoccus pullicaecorum 1.2	2292294.3	Butyricicoccus sp. AM28-25	  0.9928	  0.9157	  0.6613	  0.7609	  0.6958	  0.1858	  0.6477	  0.1737	  0.9877	  0.0078
1203606.4	Butyricicoccus pullicaecorum 1.2	2831996.31	Eubacteriales bacterium CE91-St47	  0.9899	  0.9796	  0.9079	  0.9705	  0.8862	  0.3076	  0.8944	  0.0919	  0.9966	  0.0313
1203606.4	Butyricicoccus pullicaecorum 1.2	501571.10	Butyricicoccus pullicaecorum strain An179	  0.6916	  0.1788	  0.0000	  0.0000	  0.0112	  0.0256	  0.2794	  0.0342	  0.5173	  0.0039
1205680.3	Reyranella massiliensis 521	2026786.100	Rhodospirillales bacterium strain Fred_18-Q3-R57-64_MAXAC.396_cln	  0.9929	  0.9407	  0.8639	  0.7811	  0.7687	  0.1608	  0.8113	  0.1870	  0.9891	  0.0625
1205680.3	Reyranella massiliensis 521	2035356.4	Reyranella aquatilis strain KCTC 52223	  0.9779	  0.7624	  0.4840	  0.4979	  0.3449	  0.0898	  0.3081	  0.1520	  0.9628	  0.0078
1205680.3	Reyranella massiliensis 521	2035356.5	Reyranella aquatilis strain KCTC 52223	  0.9779	  0.7614	  0.4840	  0.4979	  0.3449	  0.0898	  0.3081	  0.1520	  0.9627	  0.0078
1205680.3	Reyranella massiliensis 521	2849149.8	Reyranella sp. MMS21-HV4-11	  0.9764	  0.7595	  0.4840	  0.4538	  0.3703	  0.0803	  0.3556	  0.1505	  0.9605	  0.0078
1208321.3	Marinomonas sp. D104	1053647.3	Marinomonas hwangdonensis strain HDW-15	  0.9914	  0.7455	  0.1591	  0.4114	  0.2270	  0.0765	  0.4947	  0.1776	  0.9835	  0.0078
1208321.3	Marinomonas sp. D104	1730894.3	Nitrincola schmidtii strain R4-8T	  0.9995	  0.9730	  0.8935	  0.8977	  0.8320	  0.2077	  0.8395	  0.2183	  0.9994	  0.0156
1208321.3	Marinomonas sp. D104	491948.3	Marinomonas rhizomae strain CECT 7377	  0.9879	  0.7093	  0.2812	  0.3628	  0.2305	  0.0725	  0.4901	  0.1702	  0.9760	  0.0078
1208321.3	Marinomonas sp. D104	491954.3	Marinomonas pollencensis strain CECT 7375	  0.9917	  0.8057	  0.3553	  0.4060	  0.3149	  0.0896	  0.4781	  0.1650	  0.9829	  0.0078
1208921.3	Candidatus Kinetoplastibacterium galatii TCC219	1208920.3	Candidatus Kinetoplastibacterium oncopeltii TCC290E	  0.9631	  0.6925	  0.6211	  0.5218	  0.4323	  0.0354	  0.3515	  0.1361	  0.9583	  0.0078
1208921.3	Candidatus Kinetoplastibacterium galatii TCC219	1208922.3	Candidatus Kinetoplastibacterium blastocrithidii TCC012E	  0.9753	  0.7274	  0.7212	  0.6325	  0.4702	  0.0273	  0.3337	  0.1571	  0.9735	  0.0078
1208921.3	Candidatus Kinetoplastibacterium galatii TCC219	1208923.3	Candidatus Kinetoplastibacterium blastocrithidii (ex Strigomonas culicis)	  0.9753	  0.7267	  0.7212	  0.6325	  0.4702	  0.0256	  0.3337	  0.1516	  0.9736	  0.0078
1208921.3	Candidatus Kinetoplastibacterium galatii TCC219	1576550.3	Candidatus Kinetoplastibacterium sorsogonicusi strain MF-08	  0.9968	  0.9537	  0.9044	  0.9268	  0.8003	  0.1133	  0.6323	  0.1703	  0.9989	  0.0078
1214225.3	Acidocella sp. MX-AZ02	1120923.5	Acidocella aminolytica 101 = DSM 11237	  0.9891	  0.8088	  0.7960	  0.5326	  0.4375	  0.1270	  0.4560	  0.1701	  0.9807	  0.0078
1214225.3	Acidocella sp. MX-AZ02	1303579.3	Acidocella aromatica strain DSM 27026	  0.9902	  0.8809	  0.8391	  0.5852	  0.5216	  0.1703	  0.5103	  0.1794	  0.9804	  0.0078
1214225.3	Acidocella sp. MX-AZ02	1408419.3	Acidocella facilis ATCC 35904	  0.4897	  0.1889	  0.0438	  0.0000	  0.0000	  0.0282	  0.1177	  0.0180	  0.3705	  0.0078
1214225.3	Acidocella sp. MX-AZ02	525.4	Acidocella facilis WTPI2	  0.5571	  0.2739	  0.0960	  0.0223	  0.0115	  0.0846	  0.0717	  0.0187	  0.4069	  0.0078
1214914.3	Sulfobacillus thermosulfidooxidans str. Cutipay	28034.18	Sulfobacillus thermosulfidooxidans strain DX	  0.5998	  0.2008	  0.1154	  0.0614	  0.0132	  0.0426	  0.3435	  0.0264	  0.4411	  0.0039
1214914.3	Sulfobacillus thermosulfidooxidans str. Cutipay	28034.26	Sulfobacillus thermosulfidooxidans strain AMDSBA5	  0.5858	  0.1947	  0.0456	  0.0000	  0.0132	  0.0437	  0.4118	  0.0236	  0.4189	  0.0039
1214914.3	Sulfobacillus thermosulfidooxidans str. Cutipay	338644.7	Sulfobacillus thermotolerans strain Kr	  0.9981	  0.8715	  0.8068	  0.7184	  0.4725	  0.1411	  0.6677	  0.1904	  0.9981	  0.0078
1214914.3	Sulfobacillus thermosulfidooxidans str. Cutipay	929705.9	Sulfobacillus thermosulfidooxidans DSM 9293 strain DSM 9293	  0.3741	  0.1241	  0.0891	  0.0000	  0.0115	  0.0313	  0.3275	  0.0105	  0.2026	  0.0039
1228987.3	cyanobacterium endosymbiont of Epithemia turgida isolate EtSB Lake Yunoko ETSB Lake Yunoko	1148.108	Synechocystis sp. PCC 6803	  0.9995	  0.9518	  0.8853	  0.8160	  0.6448	  0.1678	  0.7907	  0.1631	  0.9997	  0.0625
1228987.3	cyanobacterium endosymbiont of Epithemia turgida isolate EtSB Lake Yunoko ETSB Lake Yunoko	1763363.3	cyanobacterium endosymbiont of Rhopalodia gibberula strain RgSB strain cyanobacterium endosymbiont of Rhopalodia gibberula isolate RgSB Namiki Park	  0.9333	  0.6378	  0.6761	  0.3968	  0.1833	  0.0581	  1.0000	  0.1053	  0.8813	  0.0078
1228987.3	cyanobacterium endosymbiont of Epithemia turgida isolate EtSB Lake Yunoko ETSB Lake Yunoko	2771135.3	Microcystis sp. M090S1	  0.9994	  0.9484	  0.8821	  0.7958	  0.6071	  0.1929	  0.8010	  0.2047	  0.9994	  0.0625
1228987.3	cyanobacterium endosymbiont of Epithemia turgida isolate EtSB Lake Yunoko ETSB Lake Yunoko	713887.8	Candidatus Atelocyanobacterium thalassa isolate ALOHA	  0.9987	  0.9413	  0.9172	  0.7693	  0.5991	  0.1533	  0.6907	  0.1979	  0.9988	  0.0625
1229780.4	Candidatus Microthrix parvicella RN1	1231054.5	Candidatus Microthrix parvicella Bio17-1	  0.2994	  0.1057	  0.0000	  0.0367	  0.0134	  0.0228	  0.0000	  0.0078	  0.1379	  0.0039
1229780.4	Candidatus Microthrix parvicella RN1	2719034.18	Candidatus Microthrix sp. strain Gw_SlAct_bin_415	  0.2648	  0.1764	  0.0000	  0.1935	  0.0134	  0.0633	  0.0392	  0.0033	  0.1061	  0.0078
1229780.4	Candidatus Microthrix parvicella RN1	2719034.3	Candidatus Microthrix sp. strain AalW_18-Q3-R10-53_BATAC.377	  0.3392	  0.2561	  0.0000	  0.0278	  0.4653	  0.1135	  0.0385	  0.0057	  0.1559	  0.0078
1229780.4	Candidatus Microthrix parvicella RN1	2719034.9	Candidatus Microthrix sp. strain Bjer_18-Q3-R1-45_BATAC.226	  0.9715	  0.8100	  0.7729	  0.6224	  0.0730	  0.1439	  0.4649	  0.1448	  0.9762	  0.0078
1230734.3	Clostridiales bacterium S5-A14a	1520829.4	Peptostreptococcaceae bacterium pGA-8	  0.9978	  0.9309	  0.8773	  0.8414	  0.7440	  0.1172	  0.7352	  0.1832	  0.9976	  0.0313
1230734.3	Clostridiales bacterium S5-A14a	1917867.3	Bacilliculturomica massiliensis strain Marseille-P3303	  0.9995	  0.9769	  0.9028	  0.9272	  0.8271	  0.3345	  0.8091	  0.0774	  0.9998	  0.0156
1230734.3	Clostridiales bacterium S5-A14a	33953.3	Clostridium aminobutyricum strain DSM 2634	  0.9993	  0.9752	  0.8918	  0.9342	  0.8131	  0.3025	  0.8042	  0.1711	  0.9993	  0.0313
1230734.3	Clostridiales bacterium S5-A14a	35517.22	[Eubacterium] brachy DRR214961_bin.18_metaWRAP_v1.1_MAG	  0.9987	  0.9742	  0.9050	  0.9358	  0.8977	  0.2795	  0.7995	  0.1574	  0.9992	  0.0078
1231340.3	Acetobacter indonesiensis 5H-1	104101.10	Acetobacter indonesiensis strain NBRC 16471	  0.0038	  0.0367	  0.0000	  0.0000	  0.0000	  0.0130	  0.0000	  0.0000	  0.0065	  0.0039
